player_id,first_name,last_name,country,dob,turned_pro,weight,height,birth_city,birth_country,hand,backhand,coach
mh82,Sean,Maymi,USA,19780703.0,,,,,,right-handed,unknown backhand,
,Jim,Slonac,USA,19710915.0,,,,,,right-handed,unknown backhand,
,Sasha,Ermakov,USA,19870310.0,,,,,,unknown,unknown backhand,
,David,Goodman,USA,19841012.0,,,,,,unknown,unknown backhand,
,Max,Stevens,USA,19910206.0,,,,,,unknown,unknown backhand,
,Kevin,Dessauer,USA,19840531.0,,,,,,unknown,unknown backhand,
bg26,Cesar,Bracho,PAR,19890208.0,,,,,,right-handed,unknown backhand,
mi05,Emiliano,Mina,ARG,19890503.0,,,,,,right-handed,unknown backhand,
,Gaston,Briano,ARG,19881006.0,,,,,,unknown,unknown backhand,
,Renaud,Chevalier,NED,19890302.0,,,,,,unknown,unknown backhand,
,Aboubacar,Sigue,CIV,19870116.0,,,,,,unknown,unknown backhand,
,Brahim,Saffiedine,LIB,19911230.0,,,,,,unknown,unknown backhand,
,Fred,Roelants,GBR,19900112.0,,,,,,unknown,unknown backhand,
,David,Steinblatt,ISR,19870824.0,,,,,,unknown,unknown backhand,
,Herman,Fomete Zambou,CMR,19840128.0,,,,,,right-handed,unknown backhand,
,Karim,Fotso,CMR,19910614.0,,,,,,unknown,unknown backhand,
,Germain,Ayinda,CMR,19870708.0,,,,,,unknown,unknown backhand,
w563,Georges,Wambo,CMR,19821201.0,,,,,,right-handed,unknown backhand,
a889,Antonio,Arce,VEN,19890405.0,0.0,0.0,0.0,,,right-handed,unknown backhand,
,Guillermo,Nicol,CHI,19900410.0,,,,,,right-handed,unknown backhand,
,Marcel,Radev,BUL,19920515.0,,,,,,right-handed,unknown backhand,
,Leonardo,Lapentti,ECU,19900817.0,,,,,,right-handed,unknown backhand,
,Patricio,Escobar,ECU,19880107.0,,,,,,unknown,unknown backhand,
,Felipe,Sylva,ECU,19890711.0,,,,,,unknown,unknown backhand,
,Heru,Prasastia,INA,19820608.0,,,,,,unknown,unknown backhand,
,Nick,Coutts,CAN,19831114.0,,,,,,unknown,unknown backhand,
,Patrick,Flint,CAN,19830512.0,,,,,,right-handed,unknown backhand,
,Adrian,Contreras,MEX,19750621.0,,,,,,unknown,unknown backhand,
,Gregor,Opferman,GER,19880601.0,,,,,,unknown,unknown backhand,
,Alberto,Bautista,USA,19900612.0,,,,,,unknown,unknown backhand,
,Jakob C,Richardson,AUS,19890105.0,,,,,,unknown,unknown backhand,
,Brendon,Sanderson,AUS,19890730.0,,,,,,unknown,unknown backhand,
,Alex,Bothe,AUS,19890705.0,,,,,,right-handed,unknown backhand,
,Nicolas,Serio,ARG,19890614.0,,,,,,unknown,unknown backhand,
,Guillerme Tavares,Iantorno,BRA,19890509.0,,,,,,unknown,unknown backhand,
,David,Spierings,AUS,19840531.0,,,,,,unknown,unknown backhand,
,Wen Bo,Qu,CHN,19900102.0,,,,,,unknown,unknown backhand,
,Shi,Cheng,CHN,19901017.0,,,,,,unknown,unknown backhand,
,Hao,Zhu,CHN,19880501.0,,,,,,unknown,unknown backhand,
v636,Alejandro,Villegas,CHI,19740919.0,,,,,,right-handed,unknown backhand,
,Jose,Merida,CHI,19840731.0,,,,,,unknown,unknown backhand,
,Leandro,Veraldi,ARG,19851003.0,,,,,,unknown,unknown backhand,
,Gonzalo,Garzon,CHI,19920106.0,,,,,,unknown,unknown backhand,
pd61,Christopher,Price,CHI,19910816.0,,,,Concepcion,Chile,right-handed,unknown backhand,
d887,Aaron,Dujovne,CHI,19900324.0,,,,,,right-handed,unknown backhand,
d917,Sadio,Doumbia,FRA,19900912.0,33.0,80.0,183.0,Toulouse,France,right-handed,one-handed backhand,Boubacar Doumbia
,Raiman,Leyton Moya,CHI,19880322.0,,,,,,unknown,unknown backhand,
n582,Franco,Norambuena Cox,CHI,19890225.0,,,,,,left-handed,unknown backhand,
,Leury,Arias,DOM,19900201.0,,,,,,unknown,unknown backhand,
,Nicolas,Sanchez Ortega,FRA,19900303.0,,,,,,right-handed,unknown backhand,
,Syed Abbas,Raza,PAK,19891011.0,,,,,,right-handed,unknown backhand,
,Jibran,Mohammadi,PAK,19840109.0,,,,,,right-handed,unknown backhand,
,Tanveer,Ashiq,PAK,19890303.0,,,,,,unknown,unknown backhand,
ra23,Syed Zohair,Raza,PAK,19930818.0,,,,,,right-handed,unknown backhand,
sk38,Jeong Han,Seo,KOR,19900616.0,,,,,,right-handed,unknown backhand,
,Muhammad,Shafiq,PAK,19771024.0,,,,,,unknown,unknown backhand,
,Mubashir,Afridi,PAK,19850731.0,,,,,,unknown,unknown backhand,
,Suleman Junaid,Subhani,PAK,19840817.0,,,,,,unknown,unknown backhand,
,Alexander,Gigitashvili,RUS,19890601.0,,,,,,unknown,unknown backhand,
,Taimoor,Mahmood,PAK,19821031.0,,,,,,right-handed,unknown backhand,
,Vladimir,Gigitashvili,RUS,19810430.0,,,,,,unknown,unknown backhand,
,Ahmed,Aslam,PAK,19910912.0,,,,,,unknown,unknown backhand,
,M Abid Ali Khan,Akbar,PAK,19900722.0,,,,,,unknown,unknown backhand,
,Nai Zheng,Yu,CHN,19880120.0,,,,,,right-handed,unknown backhand,
,Musashi,Hoshino,JPN,19900705.0,,,,,,unknown,unknown backhand,
,Shotaro,Suzuki,JPN,19880508.0,,,,,,unknown,unknown backhand,
,Yac,Verdugo,MEX,19870105.0,,,,,,right-handed,unknown backhand,
,Manuel,Fierro,MEX,19830918.0,,,,,,unknown,unknown backhand,
h938,Hans,Hach Verdugo,MEX,19891111.0,33.0,82.0,183.0,Culiacan,Mexico,left-handed,two-handed backhand,Philip Farmer
,Ryan,Mcbride,USA,19830624.0,,,,,,unknown,unknown backhand,
,Pavel,Hanek,CZE,19810816.0,,,,,,right-handed,unknown backhand,
gb23,Jose Carlos,Gutierrez Pliego,MEX,19900714.0,,,,Queretaro,,right-handed,unknown backhand,Fernando Ochoa
,Rodrigo,Alvarez,ARG,19890826.0,,,,,,unknown,unknown backhand,
,Denis,Milchenko,UKR,19860815.0,,,,,,unknown,unknown backhand,
,Edberg,Espinoza Guerrero,VEN,19891107.0,,,,,,unknown,unknown backhand,
,Federico,Useleti,VEN,19910919.0,,,,,,unknown,unknown backhand,
,Catriel,Cabrera,ARG,19871223.0,,,,,,unknown,unknown backhand,
sj30,Gustavo,Sanchez,VEN,19851031.0,,,,,,right-handed,unknown backhand,
,Jorge,Osuna Galvez,VEN,19900801.0,,,,,,right-handed,unknown backhand,
,Jesus,Rodriguez,VEN,19901121.0,,,,,,unknown,unknown backhand,
mi22,Mark,Mestan,GER,19860718.0,,,,,,left-handed,unknown backhand,
,Fuyuki,Samejima,JPN,19850130.0,,,,,,unknown,unknown backhand,
,John,Hoyes,USA,19840519.0,,,,,,right-handed,unknown backhand,
,Mitchell,Gelina,USA,19850711.0,,,,,,unknown,unknown backhand,
,Thomas,Tomczak,USA,19880804.0,,,,,,right-handed,unknown backhand,
,Nicolas,Vinel,FRA,19890715.0,,,,,,unknown,unknown backhand,
,Maximilian,Diemer,GER,19910909.0,,,,,,unknown,unknown backhand,
,Douglas,Wilges,BRA,19881030.0,,,,,,unknown,unknown backhand,
,Renardy,Guelfi,BRA,19880910.0,,,,,,unknown,unknown backhand,
,Thiago,Gomes Maranhao,BRA,19891201.0,,,,,,unknown,unknown backhand,
,Rafael,Paez,BRA,19910107.0,,,,,,right-handed,unknown backhand,
,Diego,Cavalcanti,BRA,19910620.0,,,,,,right-handed,unknown backhand,
,Vitor,Manzini,BRA,19901031.0,,,,,,unknown,unknown backhand,
,Flavio,Costa,BRA,19890811.0,,,,,,unknown,unknown backhand,
,Shahriar,Behzadian,IRI,19891202.0,,,,,,unknown,unknown backhand,
,Arsalan,Mohammadi,IRI,19911116.0,,,,,,right-handed,unknown backhand,
,Daryoush,Saber,IRI,19920522.0,,,,,,right-handed,unknown backhand,
,Philip,Muhlwa,ZIM,19840530.0,,,,,,right-handed,unknown backhand,
,Kitso,Leshope,BOT,19910618.0,,,,,,unknown,unknown backhand,
,Jason,Wolfson,RSA,19890604.0,,,,,,right-handed,unknown backhand,
r978,Jared,Robinson,RSA,19880311.0,,,,,,right-handed,unknown backhand,Charles Wheeler
,Mele,Bizimana,RWA,19921125.0,,,,,,unknown,unknown backhand,
,Matthew,Bright,GBR,19880318.0,,,,,,unknown,unknown backhand,
,Janvier,Mugwaneza,RWA,19820711.0,,,,,,unknown,unknown backhand,
,Mathieu,Uwizeyimana,RWA,19900207.0,,,,,,unknown,unknown backhand,
,Mauricio,Valero Payro,MEX,19730604.0,,,,,,right-handed,unknown backhand,
,Ernest,Kayiranga,RWA,19880115.0,,,,,,unknown,unknown backhand,
,Jen Damascene,Munyaneza,RWA,19890805.0,,,,,,unknown,unknown backhand,
,Dieu Donne,Habiyambere,RWA,19821010.0,,,,,,unknown,unknown backhand,
,Cekina,Niyonshuti,RWA,19910719.0,,,,,,unknown,unknown backhand,
f716,Alexander,Farron Mahon,IRL,19811124.0,,,,,,ambidextrous,unknown backhand,Wes McGee
,Robert,Buyinza,UGA,19791021.0,,,,,,right-handed,unknown backhand,
,Krzystof,Muzalewski,POL,19880725.0,,,,,,right-handed,unknown backhand,
,Charles,Senyanga,UGA,19850725.0,,,,,,unknown,unknown backhand,
,John,Oyet,UGA,19851218.0,,,,,,unknown,unknown backhand,
,Mohammed,Abbas,SUD,19881015.0,,,,,,unknown,unknown backhand,
,Hamid A,Moniem,SUD,19850101.0,,,,,,unknown,unknown backhand,
,Matija,Palinic,CRO,19890724.0,,,,,,unknown,unknown backhand,
,Ammar,Assam,SUD,19871111.0,,,,,,unknown,unknown backhand,
mg40,Andrews,Wilson Moraes,BRA,19870303.0,,,,,,ambidextrous,unknown backhand,Jose Rodrigues
,Henrique,Boturao,BRA,19900214.0,,,,,,unknown,unknown backhand,
,Victor,Martins,BRA,19910107.0,,,,,,unknown,unknown backhand,
,Joaquin,Tempesta,ARG,19890826.0,,,,,,unknown,unknown backhand,
cc89,Joaquin,Cohen,ARG,19900313.0,,,,,,right-handed,unknown backhand,
,Rigoberto,Estrada,NCA,19810810.0,,,,,,unknown,unknown backhand,
o383,Uriel,Oquendo,COL,19890121.0,,,,Bogota,Colombia,right-handed,unknown backhand,
,Fabricio,Moncada,NCA,19910109.0,,,,,,unknown,unknown backhand,
,Javier,Alfonso Roman,ESP,19890222.0,,,,,,unknown,unknown backhand,
,Barry,Fagan,IRL,19850804.0,,,,,,unknown,unknown backhand,
,Jakub,Cymorek,CZE,19900805.0,,,,,,unknown,unknown backhand,
,Nicolas,Beuque,FRA,19830525.0,,,,,,right-handed,unknown backhand,
,Tony,Pudico,FRA,19801010.0,,,,,,unknown,unknown backhand,
,Nicolas,Ebran,FRA,19830409.0,,,,,,unknown,unknown backhand,
,Abdulla,Al Haji,QAT,19900125.0,,,,,,right-handed,unknown backhand,
mi40,Tim,Matthewson,GBR,19901002.0,,,,,,right-handed,unknown backhand,
,Thomas,Flury,SUI,19810926.0,,,,,,right-handed,unknown backhand,
d348,Alejandro,Dominguez,ARG,19780611.0,,,,,,right-handed,unknown backhand,
,Luca,Roshardt,SUI,19901003.0,,,,,,right-handed,unknown backhand,
,Kirill,Sirin,RUS,19900901.0,,,,,,unknown,unknown backhand,
,Alessio,Abbondanzieri,ITA,19890408.0,,,,,,right-handed,unknown backhand,
,Guillem,Closa Puncernau,ESP,19880912.0,,,,,,left-handed,unknown backhand,
,Frederic,Lageat,FRA,19850425.0,,,,,,unknown,unknown backhand,
,Alexis,Heugas,FRA,19900917.0,,,,,,unknown,unknown backhand,
,Erkin,Aliyev,AZE,19900227.0,,,,,,unknown,unknown backhand,
,Riccardo,Azzarita,ITA,19880719.0,,,,,,unknown,unknown backhand,
,Andrea,Giallanza,ITA,19860619.0,,,,,,unknown,unknown backhand,
,David,Bidmeade,AUS,19840320.0,,,,,,right-handed,unknown backhand,
,Bryce,Durham,AUS,19831111.0,,,,,,unknown,unknown backhand,
,Hermand,De Bruin,RSA,19880319.0,,,,,,right-handed,unknown backhand,
,William,Dorantes Sanchez,CUB,19901222.0,,,,,,unknown,unknown backhand,
,Alexander,Perez Cortes,COL,19891107.0,,,,,,unknown,unknown backhand,
,Atsushi,Ushida,JPN,19870701.0,,,,,,unknown,unknown backhand,
,Ken,Endo,JPN,19900524.0,,,,,,unknown,unknown backhand,
,Luis Javier,Naranjo,CRC,19890608.0,,,,,,unknown,unknown backhand,
,Giuseppe,Guarnieri,PAN,19910802.0,,,,,,unknown,unknown backhand,
,Luis Pablo,Pechir,MEX,19910801.0,,,,,,right-handed,unknown backhand,
,Hannay,Carbonell,MEX,19910215.0,,,,,,right-handed,unknown backhand,
,Anthony,Gomez,USA,19840404.0,,,,,,unknown,unknown backhand,
,Matias,Supan,ARG,19910504.0,,,,,,right-handed,unknown backhand,
,Evan,Specht,USA,19840824.0,,,,,,left-handed,unknown backhand,
,Carlos,Guerrero Pancorbo,ESP,19900424.0,,,,,,right-handed,unknown backhand,
,Ignacio,Morente Gemas,ESP,19910211.0,,,,,,unknown,unknown backhand,
,Ash,Misquith,CAN,19840817.0,,,,,,unknown,unknown backhand,
,Nathaniel,Gery,CAN,19900817.0,,,,,,right-handed,unknown backhand,
,Justin,Jendruch,CAN,19900920.0,,,,,,unknown,unknown backhand,
,Akre Francis,Koffi,CIV,19881225.0,,,,,,unknown,unknown backhand,
,Lavry Sylvain,Nyaba,CIV,19771216.0,,,,,,unknown,unknown backhand,
,Sansan,Dabire,BUR,19790513.0,,,,,,unknown,unknown backhand,
,Anton,Sevastyanov,UZB,19861001.0,,,,,,unknown,unknown backhand,
,Nurdaulen,Baimakhanov,KAZ,19940221.0,,,,,,right-handed,unknown backhand,
ra66,Sathi,Reddy,IND,19900131.0,33.0,77.0,180.0,Chennai,India,right-handed,one-handed backhand,Emilio Sanchez
,Jacob,Avellan,SWE,19880914.0,,,,,,right-handed,unknown backhand,
,Yuriy,Maslov,UZB,19900330.0,,,,,,right-handed,unknown backhand,
,Kaysar,Bekimov,KAZ,19891212.0,,,,,,unknown,unknown backhand,
,Mathieu,Monleau,FRA,19850531.0,,,,,,unknown,unknown backhand,
,Claudio,Masci,ITA,19840325.0,,,,,,unknown,unknown backhand,
,David,Florez Cohen,ESP,19860721.0,,,,,,right-handed,unknown backhand,
,Alistair,Felton,GBR,19900402.0,,,,,,unknown,unknown backhand,
,Joan Marc,Grimal Ferrer,ESP,19901113.0,,,,,,unknown,unknown backhand,
,Adria,Mercadal Berenguer,ESP,19901119.0,,,,,,unknown,unknown backhand,
,Calum,Gee,GBR,19901217.0,,,,,,right-handed,unknown backhand,
,Nikola,Dimitrov,BUL,19900423.0,,,,,,right-handed,unknown backhand,
,Tamas,Batyi,HUN,19910413.0,,,,,,right-handed,unknown backhand,
,Walter,Kubicka,AUT,19900129.0,,,,,,right-handed,unknown backhand,
,Ilja,Aradski,SRB,19900321.0,,,,,,unknown,unknown backhand,
,Mate,Major,HUN,19880217.0,,,,,,right-handed,unknown backhand,
,Christopher,Prutsch,AUT,19850910.0,,,,,,right-handed,unknown backhand,
,Albert,Ochagavia Tobena,ESP,19910328.0,,,,,,unknown,unknown backhand,
,Stefan,Mitev,BUL,19790817.0,,,,,,unknown,unknown backhand,
,Vlad,Cirla,ROU,19900317.0,,,,,,left-handed,unknown backhand,
,Aleksandar,Markov,BUL,19890906.0,,,,,,right-handed,unknown backhand,
,Nikola,Vuckovic,SWE,19860316.0,,,,,,right-handed,unknown backhand,
ra43,Maciej,Rajski,POL,19910503.0,32.0,80.0,193.0,Piotrków Trybunalski,Poland,right-handed,two-handed backhand,"Andrzej Sikorski, Krystian Pfeiffer"
,Roman,Chmelik,CZE,19890928.0,,,,,,right-handed,unknown backhand,
,Sergei,Pershin,RUS,19900307.0,,,,,,unknown,unknown backhand,
,Davide,Zucchini,ITA,19861218.0,,,,,,right-handed,unknown backhand,
,Oleksandr,Kazakov,UKR,19910519.0,,,,,,unknown,unknown backhand,
,Blagovest,Naidenov,BUL,19920707.0,,,,,,unknown,unknown backhand,
,Roman,Rohacek,CZE,19890502.0,,,,,,unknown,unknown backhand,
,Klemen,Kovacic,SLO,19900116.0,,,,,,left-handed,unknown backhand,
,Luka,Starc,SLO,19891028.0,,,,,,unknown,unknown backhand,
,Mitja,Zajsek,SLO,19880128.0,,,,,,right-handed,unknown backhand,
,Jan,Gattiker,SUI,19871224.0,,,,,,unknown,unknown backhand,
,Stefan,Roates,ROU,19910501.0,,,,,,unknown,unknown backhand,
,Alexandru,Grigorita,ROU,19911220.0,,,,,,right-handed,unknown backhand,
,Tommy,Garrison,USA,19830721.0,,,,,,unknown,unknown backhand,
,Cory,Phillips,AUS,19880802.0,,,,,,right-handed,unknown backhand,
,Lukas,Michl,CZE,19900108.0,,,,,,unknown,unknown backhand,
,Bogdan,Djurdjevic,GER,19860812.0,,,,,,unknown,unknown backhand,
,Lorenzo,Di Giovanni,ITA,19871225.0,,,,,,right-handed,unknown backhand,
,Ignacio,Arroyo Cologan,ESP,19910606.0,,,,,,unknown,unknown backhand,
,Sebastian,Chylinski,POL,19911010.0,,,,,,right-handed,unknown backhand,
,Kacper,Mularczyk,POL,19910729.0,,,,,,right-handed,unknown backhand,
,Alexandru,Oichea,ROU,19901003.0,,,,,,unknown,unknown backhand,
,Sebastian,Ionescu,ROU,19920314.0,,,,,,unknown,unknown backhand,
,Borja,Zarco,ESP,19860618.0,,,,,,right-handed,unknown backhand,
,Tommi,Laine,FIN,19890922.0,,,,,,unknown,unknown backhand,
,Cezar Sincan,Johansson,NOR,19870511.0,,,,,,left-handed,unknown backhand,
,Njal,Foss Stene,NOR,19881004.0,,,,,,unknown,unknown backhand,
,Razvan,Lazarenco,ITA,19880922.0,,,,,,unknown,unknown backhand,
,Rares,Georgescu,ROU,19830225.0,,,,,,unknown,unknown backhand,
mf44,Jovan,Milic,SRB,19890919.0,,59.0,,Belgrade,Serbia,left-handed,unknown backhand,
,Maxim,Levanovich,BLR,19901105.0,,,,,,right-handed,unknown backhand,
,Davide,Cannone,ITA,19830703.0,,,,,,unknown,unknown backhand,
,Pablo,Romero Alvarez,ESP,19891117.0,,,,,,unknown,unknown backhand,
,Juan Pablo,De Paiz Ferrer,ESP,19920911.0,,,,,,unknown,unknown backhand,
,Pierre,Clad,GBR,19880723.0,,,,,,unknown,unknown backhand,
,Ola Rorvik,Bakke,NOR,19881126.0,,,,,,unknown,unknown backhand,
,Johannes,Pulsfort,GER,19890509.0,,,,,,unknown,unknown backhand,
,Vlad,Stefan,ROU,19910704.0,,,,,,right-handed,unknown backhand,
,Michael,Nuesslein,GER,19880327.0,,,,,,unknown,unknown backhand,
,David,Vukasinec,AUS,19800331.0,,,,,,unknown,unknown backhand,
,Andrea,Paciello,ITA,19911018.0,,,,,,unknown,unknown backhand,
,Mario,Dierckx,BEL,19890918.0,,,,,,unknown,unknown backhand,
,Ura,Mukovoz,RUS,19900507.0,,,,,,unknown,unknown backhand,
bg10,Nicholas,Bjerke,NOR,19890907.0,,,,,,right-handed,unknown backhand,
,Dimitrije,Tasic,SRB,19910310.0,,,,,,right-handed,unknown backhand,
,Jacques,Cassagneau,FRA,19870410.0,,,,,,unknown,unknown backhand,
,Jose Luis,Hernandez Davo,ESP,19890530.0,,,,,,unknown,unknown backhand,
,Mircea,Dimofte,ROU,19900828.0,,,,,,unknown,unknown backhand,
,Matias,Vittori,ARG,19890615.0,,,,,,unknown,unknown backhand,
,Lucas,Gordilho,BRA,19921208.0,,,,,,unknown,unknown backhand,
o393,Joao,Oliveira,BRA,19900505.0,2008.0,84.0,193.0,Dourados,Brazil,right-handed,unknown backhand,"Luiz Faria, Alexandre Silva"
,Thiago,Gomes De Almeida Pfrimer,BRA,19910328.0,,,,,,unknown,unknown backhand,
,Lucas,Santana,BRA,19900919.0,,,,,,right-handed,unknown backhand,
,Emiliano,Castellucci,ARG,19901003.0,,,,,,unknown,unknown backhand,
,Matheus,Costa,BRA,19930427.0,,,,,,right-handed,unknown backhand,
,Cesare,Casali,BRA,19910820.0,,,,,,unknown,unknown backhand,
,Acyr,Bringel Figueiredo,BRA,19910419.0,,,,,,unknown,unknown backhand,
,Fabio,Tsuchiya,BRA,19890804.0,,,,,,right-handed,unknown backhand,
bg56,Rodolfo,Bustamante,BRA,19890322.0,,,,,,right-handed,unknown backhand,
,Pedro,Scocuglia,BRA,19911029.0,,,,,,unknown,unknown backhand,
be44,Jose Daniel,Bendeck,COL,19901224.0,32.0,76.0,183.0,Barranquilla,Colombia,right-handed,two-handed backhand,Antonio Cordonnier
r908,Anderson,Reed,USA,19900919.0,,73.0,173.0,Mobile,USA,right-handed,two-handed backhand,
,Bryan,Wooten,USA,19840514.0,,,,,,unknown,unknown backhand,
,Thomas,Butz,USA,19920401.0,,,,,,unknown,unknown backhand,
,Rhett,Rollyson,USA,19710331.0,,,,,,unknown,unknown backhand,
,Aba,Omodele Lucien,USA,19890913.0,,,,,,unknown,unknown backhand,
a960,Brandon,Anandan,USA,19891114.0,0.0,104.0,,Clearwater,USA,right-handed,two-handed backhand,Krishnan Anandan
,Casey,Watt,USA,19900127.0,,,,,,unknown,unknown backhand,
,Brian,Compton,USA,19860128.0,,,,,,right-handed,unknown backhand,
,Davey,Sandgren,USA,19870904.0,,,,,,unknown,unknown backhand,
,Tim,Verlin,AUS,19840120.0,,,,,,right-handed,unknown backhand,
,Tyler,Kelly,USA,19850605.0,,,,,,left-handed,unknown backhand,
,Ricardo,Seritti,ARG,19840424.0,,,,,,unknown,unknown backhand,
gb06,Simone,Golia,ITA,19910816.0,,,,,,right-handed,unknown backhand,
,Yoo Soo,Kim,KOR,19830111.0,,,,,,unknown,unknown backhand,
,Jung Hyo,Lee,KOR,19820806.0,,,,,,unknown,unknown backhand,
,Young Hoon,Jeong,KOR,19890728.0,,,,,,unknown,unknown backhand,
,Ki Hun,Jung,KOR,19840521.0,,,,,,unknown,unknown backhand,
y154,Takashi,Yoshii,JPN,19880525.0,,,,,,right-handed,unknown backhand,
,Hikaru,Kinjo,JPN,19881222.0,,,,,,unknown,unknown backhand,
n599,Katsuki,Nagao,JPN,19890414.0,,76.0,178.0,Wakayama,Japan,right-handed,one-handed backhand,
ta06,Yuya,Tomisaki,JPN,19890110.0,,,,,,right-handed,unknown backhand,
ta67,Shunrou,Takeshima,JPN,19900825.0,33.0,60.0,173.0,Gunma,Japan,right-handed,two-handed backhand,
,Ahmed,Ali,KUW,19880917.0,,,,,,right-handed,unknown backhand,
,Hayan,Maarouf,SYR,19851008.0,,,,,,unknown,unknown backhand,
,Muhammad Waqas,Malak,PAK,19920802.0,,,,,,left-handed,unknown backhand,
a897,Asser,Al Nokaly,EGY,19860703.0,0.0,0.0,0.0,,,left-handed,unknown backhand,
,Joe,Young,USA,19900427.0,,,,,,unknown,unknown backhand,
,Jose Manuel,Limon,MEX,19900420.0,,,,,,unknown,unknown backhand,
,Kevin,Hernandez,MEX,19900216.0,,,,,,unknown,unknown backhand,
,Daniel,Serur De La Torre,MEX,19890902.0,,,,,,unknown,unknown backhand,
,Ricardo Andrei,Campos Contreras,MEX,19900130.0,,,,,,right-handed,unknown backhand,
,Jonathan,Martinez Galvan,MEX,19900611.0,,,,,,right-handed,unknown backhand,
,Oscar,Suarez,MEX,19910426.0,,,,,,unknown,unknown backhand,
,Alejandro,Trevino,MEX,19930629.0,,,,,,unknown,unknown backhand,
,Jackson,Bodle,NZL,19890506.0,,,,,,unknown,unknown backhand,
,Domenico,Sano,VEN,19920525.0,,,,,,right-handed,unknown backhand,
a875,Emil,Alikhanbekov,AZE,19871204.0,0.0,0.0,0.0,,,right-handed,unknown backhand,
,Vyacheslav,Lytvynenko,UKR,19900924.0,,,,,,right-handed,unknown backhand,
,Joshua,Ayala,MEX,19920704.0,,,,,,unknown,unknown backhand,
,Khachatur,Khachatryan,ARM,19910305.0,,,,,,right-handed,unknown backhand,
,Morteza,Jamshidi,IRI,19830107.0,,,,,,unknown,unknown backhand,
,Morteza,Moaazam,IRI,19931007.0,,,,,,unknown,unknown backhand,
,Ashley,Watling,GBR,19900608.0,,,,,,left-handed,unknown backhand,
,Mehmet Nafiz,Duru,TUR,19900411.0,,,,,,unknown,unknown backhand,
,Alexander,Bokov,RUS,19900114.0,,,,,,right-handed,unknown backhand,
,Rustam,Hajiyev,AZE,19891204.0,,,,,,unknown,unknown backhand,
,Demetre,Taktakishvili,GEO,19910110.0,,,,,,right-handed,unknown backhand,
,Eldar,Artemiev,RUS,19890119.0,,,,,,right-handed,unknown backhand,
,Niall,Fitzgerald,IRL,19900106.0,,,,,,right-handed,unknown backhand,
,Ryan,Horgan,GBR,19880610.0,,,,,,unknown,unknown backhand,
,Javier,Peris Inigo,ESP,19850504.0,,,,,,right-handed,unknown backhand,
,Joan,Benaiges Blasco,ESP,19920901.0,,,,,,right-handed,unknown backhand,
,Ramon,Gonzalez,ESP,19890421.0,,,,,,unknown,unknown backhand,
,Morgan,Lesur,BEL,19891110.0,,,,,,unknown,unknown backhand,
,Christian,Hansen,GER,19881226.0,,,,,,left-handed,unknown backhand,
,Krunoslav Sven,Lupis,CRO,19900515.0,,,,,,right-handed,unknown backhand,
,Beka,Buchukuri,GEO,19910130.0,,,,,,unknown,unknown backhand,
,Artur,Khachatryan,ARM,19821216.0,,,,,,unknown,unknown backhand,
,Razvan Andrei,Cojocaru,ROU,19881102.0,,,,,,right-handed,unknown backhand,
,Marius Adrian,Cirstea,ROU,19900202.0,,,,,,unknown,unknown backhand,
,Vinko,Lelas,CRO,19920915.0,,,,,,unknown,unknown backhand,
,Alexander,Malko,BLR,19901225.0,,,,,,right-handed,unknown backhand,
,Callum,Lloyd,GBR,19910209.0,,,,,,unknown,unknown backhand,
,Martin,Studeny,CZE,19890202.0,,,,,,unknown,unknown backhand,
,Peter,Suran,SVK,19910815.0,,,,,,right-handed,unknown backhand,
,Fernando Javier,Gianini,ITA,19780904.0,,,,,,unknown,unknown backhand,
cd37,Ettore,Capello,ITA,19900420.0,,79.0,178.0,Chivasso,Italy,right-handed,one-handed backhand,
,Valentin,Dima,ROU,19890113.0,,,,,,unknown,unknown backhand,
,Joe,Hatto,LUX,19860514.0,,,,,,right-handed,unknown backhand,
,Andrey,Daniluk,RUS,19891018.0,,,,,,right-handed,unknown backhand,
,Korneel,Sanders,BEL,19900208.0,,,,,,unknown,unknown backhand,
,Timofey,Baranov,RUS,19880513.0,,,,,,unknown,unknown backhand,
,Christopher,Enser Boenisch,GER,19860420.0,,,,,,unknown,unknown backhand,
,Marco,Kirschner,GER,19921214.0,,,,,,unknown,unknown backhand,
,Daniel,Pfeiffer,GER,19890821.0,,,,,,right-handed,unknown backhand,
,Phillip,Mohr,GER,19880725.0,,,,,,unknown,unknown backhand,
,Alexandru Florin,Giurca,ROU,19920328.0,,,,,,right-handed,unknown backhand,
,Victor Tiberiu,Benea,ROU,19891224.0,,,,,,unknown,unknown backhand,
,Nadin Teofil,Indre,ROU,19901229.0,,,,,,right-handed,unknown backhand,
,Alexander,Cornelissen,BEL,19890505.0,,,,,,unknown,unknown backhand,
d962,Andrea,Dallasta,ITA,19930723.0,,,,,,right-handed,two-handed backhand,
,Aleksander,Klenar,SLO,19890111.0,,,,,,right-handed,unknown backhand,
,Francesco,Mendo,ITA,19910226.0,,,,,,right-handed,unknown backhand,
,Carlos,Rodriguez Cabello Simon Altuna,ESP,19930505.0,,,,,,unknown,unknown backhand,
,Emilio,Misas,ESP,19870306.0,,,,,,unknown,unknown backhand,
,Andre,Straka,GER,19890827.0,,,,,,unknown,unknown backhand,
,Jan,Plewinski,POL,19850928.0,,,,,,unknown,unknown backhand,
,Till,Heilshorn,GER,19880131.0,,,,,,unknown,unknown backhand,
